chr	start	end	id	any	interchr	intrachr	translocation
chr7	139950000	139999999	27471	0	0	0	0
chr7	140000000	140049999	27472	0	0	0	0
chr7	140050000	140099999	27473	0	0	0	0
chr7	140100000	140149999	27474	0	0	0	0
chr7	140150000	140199999	27475	0	0	0	0
chr7	140200000	140249999	27476	0	0	0	0
chr7	140250000	140299999	27477	0	0	0	0
chr7	140300000	140349999	27478	1	1	0	0
chr7	140350000	140399999	27479	0	0	0	0
chr7	140400000	140449999	27480	0	0	0	0
chr7	140450000	140499999	27481	0	0	0	0
chr7	140500000	140549999	27482	0	0	0	0
chr7	140550000	140599999	27483	0	0	0	0
chr7	140600000	140649999	27484	0	0	0	0
chr7	140650000	140699999	27485	0	0	0	0
chr7	140700000	140749999	27486	0	0	0	0
chr7	140750000	140799999	27487	0	0	0	0
chr7	140800000	140849999	27488	0	0	0	0
chr7	140850000	140899999	27489	0	0	0	0
chr7	140900000	140949999	27490	0	0	0	0
chr7	140950000	140999999	27491	0	0	0	0
chr7	141000000	141049999	27492	0	0	0	0
chr7	141050000	141099999	27493	0	0	0	0
chr7	141100000	141149999	27494	0	0	0	0
chr7	141150000	141199999	27495	0	0	0	0
chr7	141200000	141249999	27496	0	0	0	0
chr7	141250000	141299999	27497	0	0	0	0
chr7	141300000	141349999	27498	0	0	0	0
chr7	141350000	141399999	27499	0	0	0	0
chr7	141400000	141449999	27500	0	0	0	0
chr7	141450000	141499999	27501	0	0	0	0
chr7	141500000	141549999	27502	0	0	0	0
chr7	141550000	141599999	27503	0	0	0	0
chr7	141600000	141649999	27504	0	0	0	0
chr7	141650000	141699999	27505	0	0	0	0
chr7	141700000	141749999	27506	0	0	0	0
chr7	141750000	141799999	27507	0	0	0	0
chr7	141800000	141849999	27508	0	0	0	0
chr7	141850000	141899999	27509	0	0	0	0
chr7	141900000	141949999	27510	0	0	0	0
chr7	141950000	141999999	27511	0	0	0	0
chr7	142000000	142049999	27512	0	0	0	0
chr7	142050000	142099999	27513	0	0	0	0
chr7	142100000	142149999	27514	0	0	0	0
chr7	142150000	142199999	27515	0	0	0	0
chr7	142200000	142249999	27516	0	0	0	0
chr7	142250000	142299999	27517	0	0	0	0
chr7	142300000	142349999	27518	0	0	0	0
chr7	142350000	142399999	27519	0	0	0	0
chr7	142400000	142449999	27520	0	0	0	0
chr7	142450000	142499999	27521	0	0	0	0
chr7	142500000	142549999	27522	0	0	0	0
chr7	142550000	142599999	27523	0	0	0	0
chr7	142600000	142649999	27524	0	0	0	0
chr7	142650000	142699999	27525	0	0	0	0
chr7	142700000	142749999	27526	0	0	0	0
chr7	142750000	142799999	27527	0	0	0	0
chr7	142800000	142849999	27528	0	0	0	0
chr7	142850000	142899999	27529	0	0	0	0
chr7	142900000	142949999	27530	0	0	0	0
chr7	142950000	142999999	27531	0	0	0	0
chr7	143000000	143049999	27532	0	0	0	0
chr7	143050000	143099999	27533	0	0	0	0
chr7	143100000	143149999	27534	0	0	0	0
chr7	143150000	143199999	27535	0	0	0	0
chr7	143200000	143249999	27536	0	0	0	0
chr7	143250000	143299999	27537	0	0	0	0
chr7	143300000	143349999	27538	0	0	0	0
chr7	143350000	143399999	27539	0	0	0	0
chr7	143400000	143449999	27540	0	0	0	0
chr7	143450000	143499999	27541	0	0	0	0
chr7	143500000	143549999	27542	0	0	0	0
chr7	143550000	143599999	27543	0	0	0	0
chr7	143600000	143649999	27544	0	0	0	0
chr7	143650000	143699999	27545	0	0	0	0
chr7	143700000	143749999	27546	0	0	0	0
chr7	143750000	143799999	27547	0	0	0	0
chr7	143800000	143849999	27548	0	0	0	0
chr7	143850000	143899999	27549	0	0	0	0
chr7	143900000	143949999	27550	0	0	0	0
chr7	143950000	143999999	27551	0	0	0	0
chr7	144000000	144049999	27552	0	0	0	0
chr7	144050000	144099999	27553	0	0	0	0
chr7	144100000	144149999	27554	0	0	0	0
chr7	144150000	144199999	27555	0	0	0	0
chr7	144200000	144249999	27556	0	0	0	0
chr7	144250000	144299999	27557	0	0	0	0
chr7	144300000	144349999	27558	0	0	0	0
chr7	144350000	144399999	27559	0	0	0	0
chr7	144400000	144449999	27560	0	0	0	0
chr7	144450000	144499999	27561	0	0	0	0
chr7	144500000	144549999	27562	0	0	0	0
chr7	144550000	144599999	27563	0	0	0	0
chr7	144600000	144649999	27564	0	0	0	0
chr7	144650000	144699999	27565	0	0	0	0
chr7	144700000	144749999	27566	1	1	0	0
chr7	144750000	144799999	27567	0	0	0	0
chr7	144800000	144849999	27568	0	0	0	0
chr7	144850000	144899999	27569	0	0	0	0
chr7	144900000	144949999	27570	0	0	0	0
chr7	144950000	144999999	27571	0	0	0	0
chr7	145000000	145049999	27572	0	0	0	0
chr7	145050000	145099999	27573	0	0	0	0
chr7	145100000	145149999	27574	0	0	0	0
chr7	145150000	145199999	27575	0	0	0	0
chr7	145200000	145249999	27576	0	0	0	0
chr7	145250000	145299999	27577	0	0	0	0
chr7	145300000	145349999	27578	0	0	0	0
chr7	145350000	145399999	27579	0	0	0	0
chr7	145400000	145449999	27580	0	0	0	0
chr7	145450000	145499999	27581	0	0	0	0
chr7	145500000	145549999	27582	0	0	0	0
chr7	145550000	145599999	27583	0	0	0	0
chr7	145600000	145649999	27584	0	0	0	0
chr7	145650000	145699999	27585	0	0	0	0
chr7	145700000	145749999	27586	0	0	0	0
chr7	145750000	145799999	27587	0	0	0	0
chr7	145800000	145849999	27588	0	0	0	0
chr7	145850000	145899999	27589	0	0	0	0
chr7	145900000	145949999	27590	0	0	0	0
chr7	145950000	145999999	27591	0	0	0	0
chr7	146000000	146049999	27592	0	0	0	0
chr7	146050000	146099999	27593	0	0	0	0
chr7	146100000	146149999	27594	0	0	0	0
chr7	146150000	146199999	27595	0	0	0	0
chr7	146200000	146249999	27596	2	2	0	0
chr7	146250000	146299999	27597	0	0	0	0
chr7	146300000	146349999	27598	0	0	0	0
chr7	146350000	146399999	27599	0	0	0	0
chr7	146400000	146449999	27600	0	0	0	0
chr7	146450000	146499999	27601	0	0	0	0
chr7	146500000	146549999	27602	0	0	0	0
chr7	146550000	146599999	27603	0	0	0	0
chr7	146600000	146649999	27604	0	0	0	0
chr7	146650000	146699999	27605	0	0	0	0
chr7	146700000	146749999	27606	0	0	0	0
chr7	146750000	146799999	27607	0	0	0	0
chr7	146800000	146849999	27608	0	0	0	0
chr7	146850000	146899999	27609	0	0	0	0
chr7	146900000	146949999	27610	0	0	0	0
chr7	146950000	146999999	27611	0	0	0	0
chr7	147000000	147049999	27612	0	0	0	0
chr7	147050000	147099999	27613	0	0	0	0
chr7	147100000	147149999	27614	0	0	0	0
chr7	147150000	147199999	27615	0	0	0	0
chr7	147200000	147249999	27616	0	0	0	0
chr7	147250000	147299999	27617	0	0	0	0
chr7	147300000	147349999	27618	0	0	0	0
chr7	147350000	147399999	27619	0	0	0	0
chr7	147400000	147449999	27620	0	0	0	0
chr7	147450000	147499999	27621	2	2	0	0
chr7	147500000	147549999	27622	0	0	0	0
chr7	147550000	147599999	27623	0	0	0	0
chr7	147600000	147649999	27624	0	0	0	0
chr7	147650000	147699999	27625	0	0	0	0
chr7	147700000	147749999	27626	0	0	0	0
chr7	147750000	147799999	27627	0	0	0	0
chr7	147800000	147849999	27628	0	0	0	0
chr7	147850000	147899999	27629	0	0	0	0
chr7	147900000	147949999	27630	0	0	0	0
chr7	147950000	147999999	27631	0	0	0	0
chr7	148000000	148049999	27632	0	0	0	0
chr7	148050000	148099999	27633	0	0	0	0
chr7	148100000	148149999	27634	0	0	0	0
chr7	148150000	148199999	27635	0	0	0	0
chr7	148200000	148249999	27636	0	0	0	0
chr7	148250000	148299999	27637	0	0	0	0
chr7	148300000	148349999	27638	0	0	0	0
chr7	148350000	148399999	27639	0	0	0	0
chr7	148400000	148449999	27640	0	0	0	0
chr7	148450000	148499999	27641	0	0	0	0
chr7	148500000	148549999	27642	0	0	0	0
chr7	148550000	148599999	27643	0	0	0	0
chr7	148600000	148649999	27644	0	0	0	0
chr7	148650000	148699999	27645	0	0	0	0
chr7	148700000	148749999	27646	0	0	0	0
chr7	148750000	148799999	27647	0	0	0	0
chr7	148800000	148849999	27648	0	0	0	0
chr7	148850000	148899999	27649	0	0	0	0
chr7	148900000	148949999	27650	0	0	0	0
chr7	148950000	148999999	27651	0	0	0	0
chr7	149000000	149049999	27652	0	0	0	0
chr7	149050000	149099999	27653	0	0	0	0
chr7	149100000	149149999	27654	0	0	0	0
chr7	149150000	149199999	27655	0	0	0	0
chr7	149200000	149249999	27656	0	0	0	0
chr7	149250000	149299999	27657	0	0	0	0
chr7	149300000	149349999	27658	0	0	0	0
chr7	149350000	149399999	27659	0	0	0	0
chr7	149400000	149449999	27660	0	0	0	0
chr7	149450000	149499999	27661	0	0	0	0
chr7	149500000	149549999	27662	0	0	0	0
chr7	149550000	149599999	27663	0	0	0	0
chr7	149600000	149649999	27664	0	0	0	0
chr7	149650000	149699999	27665	0	0	0	0
chr7	149700000	149749999	27666	0	0	0	0
chr7	149750000	149799999	27667	0	0	0	0
chr7	149800000	149849999	27668	0	0	0	0
chr7	149850000	149899999	27669	0	0	0	0
chr7	149900000	149949999	27670	0	0	0	0
chr7	149950000	149999999	27671	0	0	0	0
chr7	150000000	150049999	27672	0	0	0	0
chr7	150050000	150099999	27673	0	0	0	0
chr7	150100000	150149999	27674	0	0	0	0
chr7	150150000	150199999	27675	0	0	0	0
chr7	150200000	150249999	27676	1	1	0	0
chr7	150250000	150299999	27677	0	0	0	0
chr7	150300000	150349999	27678	0	0	0	0
chr7	150350000	150399999	27679	0	0	0	0
chr7	150400000	150449999	27680	0	0	0	0
chr7	150450000	150499999	27681	0	0	0	0
chr7	150500000	150549999	27682	0	0	0	0
chr7	150550000	150599999	27683	0	0	0	0
chr7	150600000	150649999	27684	0	0	0	0
chr7	150650000	150699999	27685	0	0	0	0
chr7	150700000	150749999	27686	0	0	0	0
chr7	150750000	150799999	27687	0	0	0	0
chr7	150800000	150849999	27688	0	0	0	0
chr7	150850000	150899999	27689	0	0	0	0
chr7	150900000	150949999	27690	0	0	0	0
chr7	150950000	150999999	27691	0	0	0	0
chr7	151000000	151049999	27692	0	0	0	0
chr7	151050000	151099999	27693	0	0	0	0
chr7	151100000	151149999	27694	0	0	0	0
chr7	151150000	151199999	27695	0	0	0	0
chr7	151200000	151249999	27696	0	0	0	0
chr7	151250000	151299999	27697	0	0	0	0
chr7	151300000	151349999	27698	0	0	0	0
chr7	151350000	151399999	27699	0	0	0	0
chr7	151400000	151449999	27700	0	0	0	0
chr7	151450000	151499999	27701	0	0	0	0
chr7	151500000	151549999	27702	0	0	0	0
chr7	151550000	151599999	27703	0	0	0	0
chr7	151600000	151649999	27704	0	0	0	0
chr7	151650000	151699999	27705	0	0	0	0
chr7	151700000	151749999	27706	0	0	0	0
chr7	151750000	151799999	27707	0	0	0	0
chr7	151800000	151849999	27708	0	0	0	0
chr7	151850000	151899999	27709	0	0	0	0
chr7	151900000	151949999	27710	0	0	0	0
chr7	151950000	151999999	27711	0	0	0	0
chr7	152000000	152049999	27712	0	0	0	0
chr7	152050000	152099999	27713	0	0	0	0
chr7	152100000	152149999	27714	0	0	0	0
chr7	152150000	152199999	27715	0	0	0	0
chr7	152200000	152249999	27716	0	0	0	0
chr7	152250000	152299999	27717	0	0	0	0
chr7	152300000	152349999	27718	0	0	0	0
chr7	152350000	152399999	27719	0	0	0	0
chr7	152400000	152449999	27720	0	0	0	0
chr7	152450000	152499999	27721	0	0	0	0
chr7	152500000	152549999	27722	0	0	0	0
chr7	152550000	152599999	27723	1	0	1	0
chr7	152600000	152649999	27724	0	0	0	0
chr7	152650000	152699999	27725	0	0	0	0
chr7	152700000	152749999	27726	0	0	0	0
chr7	152750000	152799999	27727	1	0	1	0
chr7	152800000	152849999	27728	0	0	0	0
chr7	152850000	152899999	27729	0	0	0	0
chr7	152900000	152949999	27730	0	0	0	0
chr7	152950000	152999999	27731	0	0	0	0
chr7	153000000	153049999	27732	0	0	0	0
chr7	153050000	153099999	27733	0	0	0	0
chr7	153100000	153149999	27734	0	0	0	0
chr7	153150000	153199999	27735	1	1	0	0
chr7	153200000	153249999	27736	0	0	0	0
chr7	153250000	153299999	27737	0	0	0	0
chr7	153300000	153349999	27738	0	0	0	0
chr7	153350000	153399999	27739	0	0	0	0
chr7	153400000	153449999	27740	0	0	0	0
chr7	153450000	153499999	27741	0	0	0	0
chr7	153500000	153549999	27742	0	0	0	0
chr7	153550000	153599999	27743	0	0	0	0
chr7	153600000	153649999	27744	0	0	0	0
chr7	153650000	153699999	27745	0	0	0	0
chr7	153700000	153749999	27746	0	0	0	0
chr7	153750000	153799999	27747	0	0	0	0
chr7	153800000	153849999	27748	0	0	0	0
chr7	153850000	153899999	27749	0	0	0	0
chr7	153900000	153949999	27750	0	0	0	0
chr7	153950000	153999999	27751	0	0	0	0
chr7	154000000	154049999	27752	0	0	0	0
chr7	154050000	154099999	27753	0	0	0	0
chr7	154100000	154149999	27754	0	0	0	0
chr7	154150000	154199999	27755	0	0	0	0
chr7	154200000	154249999	27756	0	0	0	0
chr7	154250000	154299999	27757	0	0	0	0
chr7	154300000	154349999	27758	0	0	0	0
chr7	154350000	154399999	27759	0	0	0	0
chr7	154400000	154449999	27760	0	0	0	0
chr7	154450000	154499999	27761	0	0	0	0
chr7	154500000	154549999	27762	0	0	0	0
chr7	154550000	154599999	27763	0	0	0	0
chr7	154600000	154649999	27764	0	0	0	0
chr7	154650000	154699999	27765	1	1	0	0
chr7	154700000	154749999	27766	0	0	0	0
chr7	154750000	154799999	27767	0	0	0	0
chr7	154800000	154849999	27768	0	0	0	0
chr7	154850000	154899999	27769	1	1	0	0
chr7	154900000	154949999	27770	0	0	0	0
chr7	154950000	154999999	27771	0	0	0	0
chr7	155000000	155049999	27772	0	0	0	0
chr7	155050000	155099999	27773	0	0	0	0
chr7	155100000	155149999	27774	0	0	0	0
chr7	155150000	155199999	27775	0	0	0	0
chr7	155200000	155249999	27776	0	0	0	0
chr7	155250000	155299999	27777	0	0	0	0
chr7	155300000	155349999	27778	0	0	0	0
chr7	155350000	155399999	27779	0	0	0	0
chr7	155400000	155449999	27780	0	0	0	0
chr7	155450000	155499999	27781	0	0	0	0
chr7	155500000	155549999	27782	0	0	0	0
chr7	155550000	155599999	27783	0	0	0	0
chr7	155600000	155649999	27784	1	1	0	0
chr7	155650000	155699999	27785	0	0	0	0
chr7	155700000	155749999	27786	0	0	0	0
chr7	155750000	155799999	27787	0	0	0	0
chr7	155800000	155849999	27788	0	0	0	0
chr7	155850000	155899999	27789	0	0	0	0
chr7	155900000	155949999	27790	0	0	0	0
chr7	155950000	155999999	27791	0	0	0	0
chr7	156000000	156049999	27792	0	0	0	0
chr7	156050000	156099999	27793	0	0	0	0
chr7	156100000	156149999	27794	0	0	0	0
chr7	156150000	156199999	27795	0	0	0	0
chr7	156200000	156249999	27796	0	0	0	0
chr7	156250000	156299999	27797	0	0	0	0
chr7	156300000	156349999	27798	0	0	0	0
chr7	156350000	156399999	27799	0	0	0	0
chr7	156400000	156449999	27800	0	0	0	0
chr7	156450000	156499999	27801	0	0	0	0
chr7	156500000	156549999	27802	0	0	0	0
chr7	156550000	156599999	27803	0	0	0	0
chr7	156600000	156649999	27804	0	0	0	0
chr7	156650000	156699999	27805	0	0	0	0
chr7	156700000	156749999	27806	0	0	0	0
chr7	156750000	156799999	27807	0	0	0	0
chr7	156800000	156849999	27808	0	0	0	0
chr7	156850000	156899999	27809	0	0	0	0
chr7	156900000	156949999	27810	0	0	0	0
chr7	156950000	156999999	27811	0	0	0	0
chr7	157000000	157049999	27812	0	0	0	0
chr7	157050000	157099999	27813	0	0	0	0
chr7	157100000	157149999	27814	0	0	0	0
chr7	157150000	157199999	27815	0	0	0	0
chr7	157200000	157249999	27816	0	0	0	0
chr7	157250000	157299999	27817	0	0	0	0
chr7	157300000	157349999	27818	0	0	0	0
chr7	157350000	157399999	27819	0	0	0	0
chr7	157400000	157449999	27820	0	0	0	0
chr7	157450000	157499999	27821	0	0	0	0
chr7	157500000	157549999	27822	0	0	0	0
chr7	157550000	157599999	27823	0	0	0	0
chr7	157600000	157649999	27824	0	0	0	0
chr7	157650000	157699999	27825	0	0	0	0
chr7	157700000	157749999	27826	0	0	0	0
chr7	157750000	157799999	27827	0	0	0	0
chr7	157800000	157849999	27828	0	0	0	0
chr7	157850000	157899999	27829	0	0	0	0
chr7	157900000	157949999	27830	0	0	0	0
chr7	157950000	157999999	27831	0	0	0	0
chr7	158000000	158049999	27832	0	0	0	0
chr7	158050000	158099999	27833	0	0	0	0
chr7	158100000	158149999	27834	0	0	0	0
chr7	158150000	158199999	27835	0	0	0	0
chr7	158200000	158249999	27836	0	0	0	0
chr7	158250000	158299999	27837	0	0	0	0
chr7	158300000	158349999	27838	0	0	0	0
chr7	158350000	158399999	27839	0	0	0	0
chr7	158400000	158449999	27840	0	0	0	0
chr7	158450000	158499999	27841	0	0	0	0
chr7	158500000	158549999	27842	0	0	0	0
chr7	158550000	158599999	27843	0	0	0	0
chr7	158600000	158649999	27844	0	0	0	0
chr7	158650000	158699999	27845	0	0	0	0
chr7	158700000	158749999	27846	0	0	0	0
chr7	158750000	158799999	27847	0	0	0	0
chr7	158800000	158849999	27848	0	0	0	0
chr7	158850000	158899999	27849	0	0	0	0
chr7	158900000	158949999	27850	0	0	0	0
chr7	158950000	158999999	27851	0	0	0	0
chr7	159000000	159049999	27852	0	0	0	0
chr7	159050000	159099999	27853	0	0	0	0
chr8	0	49999	27854	0	0	0	0
chr8	50000	99999	27855	0	0	0	0
chr8	100000	149999	27856	0	0	0	0
chr8	150000	199999	27857	0	0	0	0
chr8	200000	249999	27858	0	0	0	0
chr8	250000	299999	27859	0	0	0	0
chr8	300000	349999	27860	0	0	0	0
chr8	350000	399999	27861	0	0	0	0
chr8	400000	449999	27862	0	0	0	0
chr8	450000	499999	27863	0	0	0	0
chr8	500000	549999	27864	0	0	0	0
chr8	550000	599999	27865	0	0	0	0
chr8	600000	649999	27866	0	0	0	0
chr8	650000	699999	27867	0	0	0	0
chr8	700000	749999	27868	0	0	0	0
chr8	750000	799999	27869	0	0	0	0
chr8	800000	849999	27870	0	0	0	0
chr8	850000	899999	27871	0	0	0	0
chr8	900000	949999	27872	0	0	0	0
chr8	950000	999999	27873	0	0	0	0
chr8	1000000	1049999	27874	0	0	0	0
chr8	1050000	1099999	27875	0	0	0	0
chr8	1100000	1149999	27876	0	0	0	0
chr8	1150000	1199999	27877	0	0	0	0
chr8	1200000	1249999	27878	0	0	0	0
chr8	1250000	1299999	27879	0	0	0	0
chr8	1300000	1349999	27880	0	0	0	0
chr8	1350000	1399999	27881	0	0	0	0
chr8	1400000	1449999	27882	0	0	0	0
chr8	1450000	1499999	27883	0	0	0	0
chr8	1500000	1549999	27884	0	0	0	0
chr8	1550000	1599999	27885	0	0	0	0
chr8	1600000	1649999	27886	0	0	0	0
chr8	1650000	1699999	27887	0	0	0	0
chr8	1700000	1749999	27888	0	0	0	0
chr8	1750000	1799999	27889	0	0	0	0
chr8	1800000	1849999	27890	0	0	0	0
chr8	1850000	1899999	27891	0	0	0	0
chr8	1900000	1949999	27892	0	0	0	0
chr8	1950000	1999999	27893	0	0	0	0
chr8	2000000	2049999	27894	0	0	0	0
chr8	2050000	2099999	27895	0	0	0	0
chr8	2100000	2149999	27896	0	0	0	0
chr8	2150000	2199999	27897	0	0	0	0
chr8	2200000	2249999	27898	0	0	0	0
chr8	2250000	2299999	27899	0	0	0	0
chr8	2300000	2349999	27900	0	0	0	0
chr8	2350000	2399999	27901	0	0	0	0
chr8	2400000	2449999	27902	0	0	0	0
chr8	2450000	2499999	27903	0	0	0	0
chr8	2500000	2549999	27904	0	0	0	0
chr8	2550000	2599999	27905	0	0	0	0
chr8	2600000	2649999	27906	0	0	0	0
chr8	2650000	2699999	27907	0	0	0	0
chr8	2700000	2749999	27908	0	0	0	0
chr8	2750000	2799999	27909	0	0	0	0
chr8	2800000	2849999	27910	0	0	0	0
chr8	2850000	2899999	27911	0	0	0	0
chr8	2900000	2949999	27912	0	0	0	0
chr8	2950000	2999999	27913	0	0	0	0
chr8	3000000	3049999	27914	0	0	0	0
chr8	3050000	3099999	27915	0	0	0	0
chr8	3100000	3149999	27916	0	0	0	0
chr8	3150000	3199999	27917	0	0	0	0
chr8	3200000	3249999	27918	0	0	0	0
chr8	3250000	3299999	27919	0	0	0	0
chr8	3300000	3349999	27920	0	0	0	0
chr8	3350000	3399999	27921	0	0	0	0
chr8	3400000	3449999	27922	0	0	0	0
chr8	3450000	3499999	27923	0	0	0	0
chr8	3500000	3549999	27924	0	0	0	0
chr8	3550000	3599999	27925	0	0	0	0
chr8	3600000	3649999	27926	0	0	0	0
chr8	3650000	3699999	27927	0	0	0	0
chr8	3700000	3749999	27928	0	0	0	0
chr8	3750000	3799999	27929	0	0	0	0
chr8	3800000	3849999	27930	0	0	0	0
chr8	3850000	3899999	27931	0	0	0	0
chr8	3900000	3949999	27932	0	0	0	0
chr8	3950000	3999999	27933	0	0	0	0
chr8	4000000	4049999	27934	0	0	0	0
chr8	4050000	4099999	27935	0	0	0	0
chr8	4100000	4149999	27936	0	0	0	0
chr8	4150000	4199999	27937	1	1	0	0
chr8	4200000	4249999	27938	0	0	0	0
chr8	4250000	4299999	27939	0	0	0	0
chr8	4300000	4349999	27940	0	0	0	0
chr8	4350000	4399999	27941	0	0	0	0
chr8	4400000	4449999	27942	0	0	0	0
chr8	4450000	4499999	27943	0	0	0	0
chr8	4500000	4549999	27944	0	0	0	0
chr8	4550000	4599999	27945	0	0	0	0
chr8	4600000	4649999	27946	1	1	0	0
chr8	4650000	4699999	27947	0	0	0	0
chr8	4700000	4749999	27948	0	0	0	0
chr8	4750000	4799999	27949	0	0	0	0
chr8	4800000	4849999	27950	0	0	0	0
chr8	4850000	4899999	27951	0	0	0	0
chr8	4900000	4949999	27952	0	0	0	0
chr8	4950000	4999999	27953	0	0	0	0
chr8	5000000	5049999	27954	0	0	0	0
chr8	5050000	5099999	27955	0	0	0	0
chr8	5100000	5149999	27956	0	0	0	0
chr8	5150000	5199999	27957	0	0	0	0
chr8	5200000	5249999	27958	0	0	0	0
chr8	5250000	5299999	27959	0	0	0	0
chr8	5300000	5349999	27960	0	0	0	0
chr8	5350000	5399999	27961	1	0	1	0
chr8	5400000	5449999	27962	0	0	0	0
chr8	5450000	5499999	27963	0	0	0	0
chr8	5500000	5549999	27964	0	0	0	0
chr8	5550000	5599999	27965	0	0	0	0
chr8	5600000	5649999	27966	0	0	0	0
chr8	5650000	5699999	27967	0	0	0	0
chr8	5700000	5749999	27968	0	0	0	0
chr8	5750000	5799999	27969	0	0	0	0
chr8	5800000	5849999	27970	0	0	0	0
chr8	5850000	5899999	27971	0	0	0	0
chr8	5900000	5949999	27972	0	0	0	0
chr8	5950000	5999999	27973	0	0	0	0
chr8	6000000	6049999	27974	0	0	0	0
chr8	6050000	6099999	27975	0	0	0	0
chr8	6100000	6149999	27976	0	0	0	0
chr8	6150000	6199999	27977	0	0	0	0
chr8	6200000	6249999	27978	0	0	0	0
chr8	6250000	6299999	27979	0	0	0	0
chr8	6300000	6349999	27980	0	0	0	0
chr8	6350000	6399999	27981	0	0	0	0
chr8	6400000	6449999	27982	0	0	0	0
chr8	6450000	6499999	27983	0	0	0	0
chr8	6500000	6549999	27984	0	0	0	0
chr8	6550000	6599999	27985	0	0	0	0
chr8	6600000	6649999	27986	0	0	0	0
chr8	6650000	6699999	27987	0	0	0	0
chr8	6700000	6749999	27988	0	0	0	0
chr8	6750000	6799999	27989	0	0	0	0
chr8	6800000	6849999	27990	0	0	0	0
chr8	6850000	6899999	27991	0	0	0	0
chr8	6900000	6949999	27992	0	0	0	0
chr8	6950000	6999999	27993	0	0	0	0
chr8	7000000	7049999	27994	0	0	0	0
chr8	7050000	7099999	27995	0	0	0	0
chr8	7100000	7149999	27996	0	0	0	0
chr8	7150000	7199999	27997	0	0	0	0
chr8	7200000	7249999	27998	0	0	0	0
chr8	7250000	7299999	27999	0	0	0	0
chr8	7300000	7349999	28000	0	0	0	0
chr8	7350000	7399999	28001	0	0	0	0
chr8	7400000	7449999	28002	0	0	0	0
chr8	7450000	7499999	28003	0	0	0	0
chr8	7500000	7549999	28004	0	0	0	0
chr8	7550000	7599999	28005	0	0	0	0
chr8	7600000	7649999	28006	0	0	0	0
chr8	7650000	7699999	28007	0	0	0	0
chr8	7700000	7749999	28008	0	0	0	0
chr8	7750000	7799999	28009	0	0	0	0
chr8	7800000	7849999	28010	0	0	0	0
chr8	7850000	7899999	28011	0	0	0	0
chr8	7900000	7949999	28012	0	0	0	0
chr8	7950000	7999999	28013	0	0	0	0
chr8	8000000	8049999	28014	0	0	0	0
chr8	8050000	8099999	28015	0	0	0	0
chr8	8100000	8149999	28016	0	0	0	0
chr8	8150000	8199999	28017	0	0	0	0
chr8	8200000	8249999	28018	0	0	0	0
chr8	8250000	8299999	28019	0	0	0	0
chr8	8300000	8349999	28020	0	0	0	0
chr8	8350000	8399999	28021	0	0	0	0
chr8	8400000	8449999	28022	0	0	0	0
chr8	8450000	8499999	28023	0	0	0	0
chr8	8500000	8549999	28024	0	0	0	0
chr8	8550000	8599999	28025	0	0	0	0
chr8	8600000	8649999	28026	0	0	0	0
chr8	8650000	8699999	28027	0	0	0	0
chr8	8700000	8749999	28028	0	0	0	0
chr8	8750000	8799999	28029	0	0	0	0
chr8	8800000	8849999	28030	0	0	0	0
chr8	8850000	8899999	28031	0	0	0	0
chr8	8900000	8949999	28032	0	0	0	0
chr8	8950000	8999999	28033	0	0	0	0
chr8	9000000	9049999	28034	0	0	0	0
chr8	9050000	9099999	28035	0	0	0	0
chr8	9100000	9149999	28036	0	0	0	0
chr8	9150000	9199999	28037	0	0	0	0
chr8	9200000	9249999	28038	0	0	0	0
chr8	9250000	9299999	28039	0	0	0	0
chr8	9300000	9349999	28040	0	0	0	0
chr8	9350000	9399999	28041	0	0	0	0
chr8	9400000	9449999	28042	0	0	0	0
chr8	9450000	9499999	28043	0	0	0	0
chr8	9500000	9549999	28044	0	0	0	0
chr8	9550000	9599999	28045	0	0	0	0
chr8	9600000	9649999	28046	0	0	0	0
chr8	9650000	9699999	28047	0	0	0	0
chr8	9700000	9749999	28048	0	0	0	0
chr8	9750000	9799999	28049	0	0	0	0
chr8	9800000	9849999	28050	0	0	0	0
chr8	9850000	9899999	28051	0	0	0	0
chr8	9900000	9949999	28052	0	0	0	0
chr8	9950000	9999999	28053	0	0	0	0
chr8	10000000	10049999	28054	0	0	0	0
chr8	10050000	10099999	28055	0	0	0	0
chr8	10100000	10149999	28056	0	0	0	0
chr8	10150000	10199999	28057	0	0	0	0
chr8	10200000	10249999	28058	0	0	0	0
chr8	10250000	10299999	28059	0	0	0	0
chr8	10300000	10349999	28060	0	0	0	0
chr8	10350000	10399999	28061	0	0	0	0
chr8	10400000	10449999	28062	0	0	0	0
chr8	10450000	10499999	28063	0	0	0	0
chr8	10500000	10549999	28064	0	0	0	0
chr8	10550000	10599999	28065	0	0	0	0
chr8	10600000	10649999	28066	0	0	0	0
chr8	10650000	10699999	28067	0	0	0	0
chr8	10700000	10749999	28068	0	0	0	0
chr8	10750000	10799999	28069	0	0	0	0
chr8	10800000	10849999	28070	0	0	0	0
chr8	10850000	10899999	28071	0	0	0	0
chr8	10900000	10949999	28072	0	0	0	0
chr8	10950000	10999999	28073	0	0	0	0
chr8	11000000	11049999	28074	0	0	0	0
chr8	11050000	11099999	28075	0	0	0	0
chr8	11100000	11149999	28076	0	0	0	0
chr8	11150000	11199999	28077	0	0	0	0
chr8	11200000	11249999	28078	0	0	0	0
chr8	11250000	11299999	28079	1	0	1	0
